minMultiplicity,label,domainType,maxMultiplicity,description,dataTypeLabel,id,dataClass,aliases,dataModel,dataType
,imd2010_20,DataElement,,"IMD 2010 ‘twentile’ (1=LEAST deprived,…, 20=MOST deprived)",integer: 2,7df46120-6a0b-421f-b255-4ad066a3e5fa,63f37da6-f6d3-4417-a756-81738873928e,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,imd2010_5,DataElement,,"IMD 2010 quintile (1=LEAST deprived,…, 5=MOST deprived)",integer: 1,f82cf4db-c662-4ee8-b943-706a4aa2078f,63f37da6-f6d3-4417-a756-81738873928e,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,imd2010_10,DataElement,,"IMD 2010 decile (1=LEAST deprived,…, 10=MOST deprived)",integer: 2,87483c8b-994d-4052-88d2-c0410ff746e1,63f37da6-f6d3-4417-a756-81738873928e,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,pracid,DataElement,,The encrypted unique key given to a practice in CPRD GOLD or CPRD Aurum,integer: 5,59d2c404-f01b-4909-b3c4-6b66a8e69bf4,63f37da6-f6d3-4417-a756-81738873928e,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,pracid,DataElement,,The encrypted unique key given to a practice in CPRD GOLD or CPRD Aurum,integer: 5,717950b4-d3bf-40da-8923-df73995ae48e,3ed9397d-8c2f-4cb3-a8ea-2e79deaa8c43,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,townsend2001_10,DataElement,,"Townsend 2001 decile (1=LEAST deprived,…, 10=MOST deprived)",integer: 2,d03f8b54-979d-4ccf-971c-0051c11b125f,3ed9397d-8c2f-4cb3-a8ea-2e79deaa8c43,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,patid,DataElement,,The encrypted unique key given to a patient in CPRD GOLD or CPRD Aurum [primary key],integer: 20,011e195c-5c2e-474f-8b05-1729936b98f3,3ed9397d-8c2f-4cb3-a8ea-2e79deaa8c43,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,townsend2001_5,DataElement,,"Townsend 2001 quintile (1=LEAST deprived,…, 5=MOST deprived)",integer: 1,1d10a285-e7f2-4950-bf02-627c3a9bc170,3ed9397d-8c2f-4cb3-a8ea-2e79deaa8c43,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,townsend2001_20,DataElement,,"Townsend 2001 ‘twentile’ (1=LEAST deprived,…, 20=MOST deprived)",integer: 2,902cc75b-0614-4d4c-86d6-6d8870c8a697,3ed9397d-8c2f-4cb3-a8ea-2e79deaa8c43,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,Mental Health Care Cluster (Initial),DataElement,,,String,aaeadeda-9f36-4d70-b2c2-41e401448827,87fb3798-a534-4b72-a66f-722dcfb7d6f3,['MHD_Care_cluster_Initial'],bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,PrimitiveType
,HoNOS-LD Rating 7 Score,DataElement,,,Number,1e14814d-98e6-42c8-9afd-d91de256988e,87fb3798-a534-4b72-a66f-722dcfb7d6f3,['MHD_HoNOS_LD_Item_7_Score'],bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,PrimitiveType
,HoNOS-CA Rating B14 Score,DataElement,,,Number,f9e63d6d-8595-418d-ac45-c4ce1730e178,87fb3798-a534-4b72-a66f-722dcfb7d6f3,['MHD_HONOSCARating14_Score'],bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,PrimitiveType
,PHQ-9 Question 4 Score,DataElement,,,Number,cddb245d-1d9f-4cce-86f2-510c7c512b87,87fb3798-a534-4b72-a66f-722dcfb7d6f3,['MHD_PHQ9_Q4_Score'],bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,PrimitiveType
,HoNOS Rating 3 Score,DataElement,,,Number,42c56a23-7a38-4578-a9ce-e146b3d30811,87fb3798-a534-4b72-a66f-722dcfb7d6f3,['MHD_MHCT_HONOSRating3_Score'],bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,PrimitiveType
,Primary Diagnosis,DataElement,,,String,f1637bb3-a07f-433c-afc1-7dfd1c6227fb,87fb3798-a534-4b72-a66f-722dcfb7d6f3,['MHD_PrimaryDiagnosis'],bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,PrimitiveType
,HoNOS Rating 12 Score,DataElement,,,Number,848b33e6-c9a1-4851-bc5d-ee3881974f41,87fb3798-a534-4b72-a66f-722dcfb7d6f3,['MHD_MHCT_HONOSRating12_Score'],bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,PrimitiveType
,HoNOS-CA Rating 7 Score,DataElement,,,Number,199ab594-c43d-4246-a6c3-83543f7f7f91,87fb3798-a534-4b72-a66f-722dcfb7d6f3,['MHD_HONOSCARating7_Score'],bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,PrimitiveType
,Settled Accommodation Indicator for the patient,DataElement,,,String,ad56b9cf-3e1e-4900-819c-0aa7c2beda7f,87fb3798-a534-4b72-a66f-722dcfb7d6f3,['MHD_Settled_Accommodation_Indicator'],bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,PrimitiveType
,HoNOS-CA Rating 1 Score,DataElement,,,Number,bfadad36-92b4-4e90-b409-1dfb50979d72,87fb3798-a534-4b72-a66f-722dcfb7d6f3,['MHD_HONOSCARating1_Score'],bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,PrimitiveType
,deldate,DataElement,,Assumed delivery date for the baby (from mothers record),DATE,5c69636b-6801-4526-88e3-73e42df47151,8a07a290-73a7-496e-9e80-3620d69e9dce,,bdcbbb2b-df99-4ae7-b36e-f266cfe10ed3,PrimitiveType
,mumbirthyear,DataElement,,Mother’s year of birth,INTEGER,c2488428-dfcb-48a0-aa26-2d05847937cc,8a07a290-73a7-496e-9e80-3620d69e9dce,,bdcbbb2b-df99-4ae7-b36e-f266cfe10ed3,PrimitiveType
,children,DataElement,,The number of children matched to this mother,INTEGER,98628a97-19a1-46ee-9037-aef4b7c9d808,8a07a290-73a7-496e-9e80-3620d69e9dce,,bdcbbb2b-df99-4ae7-b36e-f266cfe10ed3,PrimitiveType
,pracid,DataElement,,CPRD practice identifier,INTEGER,3eec6a16-3508-4e33-a96f-a9d8da437b4f,8a07a290-73a7-496e-9e80-3620d69e9dce,,bdcbbb2b-df99-4ae7-b36e-f266cfe10ed3,PrimitiveType
,mumpatid,DataElement,,Mother’s CPRD patient identifier,INTEGER,226859b1-be40-4fd2-bfc2-337cefbc98e8,8a07a290-73a7-496e-9e80-3620d69e9dce,,bdcbbb2b-df99-4ae7-b36e-f266cfe10ed3,PrimitiveType
,gender,DataElement,,Child’s gender,CHAR,188bb22e-9b71-4231-a886-6d18a747fb0c,8a07a290-73a7-496e-9e80-3620d69e9dce,,bdcbbb2b-df99-4ae7-b36e-f266cfe10ed3,PrimitiveType
,babypatid,DataElement,,Child’s CPRD patient identifier,INTEGER,ba54dd21-67cd-44fb-a128-2a478abcc354,8a07a290-73a7-496e-9e80-3620d69e9dce,,bdcbbb2b-df99-4ae7-b36e-f266cfe10ed3,PrimitiveType
,babybirthyear,DataElement,,Child’s year of birth,INTEGER,c5b09d13-48d6-4e0d-970a-3932d4eac97d,8a07a290-73a7-496e-9e80-3620d69e9dce,,bdcbbb2b-df99-4ae7-b36e-f266cfe10ed3,PrimitiveType
,Call ID,DataElement,,A unique call reference number assigned by NHS 24.,Number (8),ba74c99d-58a1-40c0-8c7e-6f1ff10b622e,53d6f2e8-9b96-42de-989a-8e857e13441c,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,CHI Number,DataElement,,Patient's CHI number. The CHI number will be zero padded.,Varchar (10),0d86e7a3-f3ee-4079-9f71-fff3080a7304,53d6f2e8-9b96-42de-989a-8e857e13441c,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Postcode,DataElement,,"The location of the patient at the time of the call, which may not be their home postcode.",Varchar (10),fc4f4096-2a98-45e2-9930-0bed0c5ebc18,53d6f2e8-9b96-42de-989a-8e857e13441c,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Date/Time call Completed,DataElement,,The Date/Time the call was closed.  Note: the data item was referred to as the first time the call was completed because it is possible that the patient may call again and their original Call ID will be reopened. Only a single record will be submitted for each Call ID.,Date Time Format DD/MM/YYYY.hh:mm:ss,b51880d4-834d-4d71-8f3a-ef920a87bd8e,53d6f2e8-9b96-42de-989a-8e857e13441c,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,DOB,DataElement,,Patient’s birth date. The time component will be removed during file processing.,Date Time Format DD/MM/YYYY.hh:mm:ss,37165e00-c619-4b52-be2b-11d468c13aa6,53d6f2e8-9b96-42de-989a-8e857e13441c,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Given Name,DataElement,,Patient’s forename.,Varchar (20),6b7a14ea-1b39-47b3-a05b-b281b14fe0a0,53d6f2e8-9b96-42de-989a-8e857e13441c,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Service Provider,DataElement,,Health Board of Treatment (NHS 24 OOH) The Health Board area which dealt with the call during the Out of Hours period (including Public Holidays and PLT). A reference file will be provided containing the character field and description.,Varchar (20),c2c904ad-684d-4c2a-8c2e-90d2867b02a5,53d6f2e8-9b96-42de-989a-8e857e13441c,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Disposition ID,DataElement,,"Outcome of Call (NHS 24 IH) A code to identify the outcome of the call, i.e. where the patient was advised to go to/contact.  A one-off reference file will be provided to populate the reference table, which will include the code, description and grouping.",Varchar (3),18444cc7-a445-4dec-bbe7-fe7784963a5e,53d6f2e8-9b96-42de-989a-8e857e13441c,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Call Origin,DataElement,,"Where the call has originated from e.g. SAS (Cat 'C'), Other A reference list will be provided.  Null will be defaulted to ‘General NHS 24 Call’",Varchar (20),dde36371-0e5c-4dbb-8adf-091f3f52122e,53d6f2e8-9b96-42de-989a-8e857e13441c,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Data transfer consent,DataElement,,Where the patient has given consent for their data to be transferred to GP systems Yes/No/Partial,Varchar (10),929c23b4-62b1-47b3-84da-7f007f7003c1,53d6f2e8-9b96-42de-989a-8e857e13441c,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,ECG Choice,DataElement,,"A freetext field indicating the ECG Choice, e.g. NSR.",Varchar(2000),42f11061-6d03-4365-8afd-8c0a20e6267c,1121226e-bd88-45e1-8dca-5edb340106cc,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Crew Member 1 Paramedic status,DataElement,,Indicates if the first crew member was a paramedic.,Varchar(1),efe4a67d-9987-456a-8190-f1693ec325d1,1121226e-bd88-45e1-8dca-5edb340106cc,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Resource Cleared Date Time,DataElement,,The Date Time a resource was cleared to be available to attend another incident.,DateTime,6ed75099-06e3-47fe-b3ba-a38a3b46a4d8,1121226e-bd88-45e1-8dca-5edb340106cc,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Inhalant,DataElement,,Indicates if the call was associated with inhalant abuse.,DateTime,cc004bd4-b1dd-48ea-9245-96ea06d23ccb,1121226e-bd88-45e1-8dca-5edb340106cc,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,GCS Total,DataElement,,The patient’s Glasgow Coma Scale score (a number between 3 and 15).,Int,2ea3c95c-64e2-495a-8c0a-e2de0257bbdc,1121226e-bd88-45e1-8dca-5edb340106cc,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Patient Surname,DataElement,,The surname of the patient.,Varchar(50),22b063e0-5a40-4b5e-bca8-e61cf50f79d8,1121226e-bd88-45e1-8dca-5edb340106cc,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,AVPU,DataElement,,"The patient’s AVPU score, i.e. Alert, Voice, Pain, Unresponsive.",Varchar(20),1595e096-d6c9-4ddf-8e0d-8e0590ab84ad,1121226e-bd88-45e1-8dca-5edb340106cc,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Chief Complaint Group,DataElement,,Presenting Complaint Group – the grouping of the initial diagnosis code.,Varchar(2),89558d4f-5ee5-4b7e-a6f1-97f354b17f0b,1121226e-bd88-45e1-8dca-5edb340106cc,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Ecstasy,DataElement,,Indicates if the call was associated with ecstasy abuse.,DateTime,4c4f6cb1-b439-4671-a778-24f1ec8c584e,1121226e-bd88-45e1-8dca-5edb340106cc,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,Resource Left Scene Date Time,DataElement,,The Date Time a resource left the scene of an incident.,DateTime,4f5121af-9eee-4b93-a486-adfd72fff344,1121226e-bd88-45e1-8dca-5edb340106cc,,be170751-3ab2-4cb6-a59f-d5d5867e0bfd,PrimitiveType
,CLOSED_DT,DataElement,,Closed Date,DATE,19ca7573-abd2-4ac7-b097-fc70022703dd,d0d14949-8718-4a6f-82db-5649299448c6,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,QUESTION,DataElement,,"Question related to the capacity and occupancy of the given hospital. Each question can be answered by a number of beds/ spaces. E.g. ""Total invasive ventilated beds"".",VARCHAR,9d8244cf-f4c9-43bf-8c57-73348a73c415,d0d14949-8718-4a6f-82db-5649299448c6,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,UPDATE_DTTM,DataElement,,Update Date Time,TIMESTAMP,9e637d2d-68eb-46ad-a84b-c53b7eaed019,d0d14949-8718-4a6f-82db-5649299448c6,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,VACANT,DataElement,,"Number of vacant beds/spaces answering the question.
Note that in general TOTAL_OCCUPIED + CLOSED + VACANT = TOTAL.",VARCHAR,ad7b85ff-106e-46ac-95d9-804111408a7b,d0d14949-8718-4a6f-82db-5649299448c6,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Date when the data made available i.e. date of loading,DATE,4facbc07-b5a8-43e4-8e2e-b758d34d081e,d0d14949-8718-4a6f-82db-5649299448c6,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,LHB,DataElement,,Local Health Board Description,VARCHAR,b3b1c7b0-3794-4ba6-9384-bdd5f3b09015,d0d14949-8718-4a6f-82db-5649299448c6,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,NON_COVID19,DataElement,,"Number of non covid-19 related beds/spaces answering the question.
Note that in general SUSPECTED + CONFIRMED + NON_COVID19 + RECOVERING = TOTAL_COVID19_RELATED.",VARCHAR,d04d1952-55ee-4986-ad38-2c9f37e9fb29,d0d14949-8718-4a6f-82db-5649299448c6,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,SUSPECTED,DataElement,,"Suspected number of covid-19 related beds/ spaces answering the question.
Note that in general SUSPECTED + CONFIRMED + NON_COVID19 + RECOVERING = TOTAL_COVID19_RELATED.",VARCHAR,f616568e-430e-4273-9e42-e6acc918c180,d0d14949-8718-4a6f-82db-5649299448c6,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,HOSP,DataElement,,Hospital Description,VARCHAR,cc9b0252-7bf8-4f80-9a62-e1a6ef4c9139,d0d14949-8718-4a6f-82db-5649299448c6,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,TOTAL_OCCUPIED,DataElement,,"Total number of occupied beds/ spaces answering the question.
Note that in general SUSPECTED + CONFIRMED + NON_COVID19 + RECOVERING = TOTAL_COVID19_RELATED.
Note that in general TOTAL_OCCUPIED + CLOSED + VACANT = TOTAL.",VARCHAR,2cefe78e-4d3f-4c6b-bda8-745309b5bd36,d0d14949-8718-4a6f-82db-5649299448c6,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,LHB,DataElement,,Local Health Board Description,VARCHAR,ae2d0361-3dfc-4cad-b126-35dbb8de89fd,20249567-43ee-43de-916c-fc7aa22042b3,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,SECTION,DataElement,,"Section the question relates to. E.g. ""Equiptment"".",VARCHAR,5f3d04c8-c0c6-4934-bdd3-d1ecbcf51271,20249567-43ee-43de-916c-fc7aa22042b3,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,IMPORTDATETIME,DataElement,,Import Date Time,TIMESTAMP,ad73c6ca-d91b-443b-b9df-72893608d8ab,20249567-43ee-43de-916c-fc7aa22042b3,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,CLOSEDDATE,DataElement,,Closed Date,DATE,606c6e8d-02b1-4c41-8e31-6f33b739312f,20249567-43ee-43de-916c-fc7aa22042b3,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,QUESTION,DataElement,,"Question related to the equiptment capacity and usaeg of the given hospital. Each question can be answered by the number of equiptment. E.g. ""Oxygen cylinders (=< 1,500 litres)"".",VARCHAR,b5717eab-92e0-4e6b-87b4-8ddf77d8122f,20249567-43ee-43de-916c-fc7aa22042b3,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,AVAILABLE_FOR_USE_BUT_NOT_IN_USE,DataElement,,"Number of equpitment vvailable for use but not in use answering the question.
Note that in general IN_USE + UNAVAILABLE + AVAILABLE_FOR_USE_BUT_NOT_IN_USE = TOTAL",VARCHAR,6f5f9d06-e8bb-467c-9bbd-42e92cae1af2,20249567-43ee-43de-916c-fc7aa22042b3,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,ADDITIONAL_EQUIPMENT_THAT_CAN_BE_MADE_AVAILABLE_BETWEEN_24_HOURS_AND_7_DAYS,DataElement,,Additional Equiptment that can be made available between 24 hours and 7 days.,VARCHAR,079fe9b0-a882-4ea7-a7d2-6f530ae65107,20249567-43ee-43de-916c-fc7aa22042b3,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,ADDITIONAL_EQUIPMENT_THAT_CAN_BE_MADE_AVAILABLE_AFTER_7_DAYS,DataElement,,Additional Equiptment that can be made available after 7 days.,VARCHAR,7c1dcfd3-b153-4b1b-ae3c-b0f2ba97b14a,20249567-43ee-43de-916c-fc7aa22042b3,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,IN_USE,DataElement,,"Number of equpitment in use answering the question.
Note that in general IN_USE + UNAVAILABLE + AVAILABLE_FOR_USE_BUT_NOT_IN_USE = TOTAL
Note that in general IN_USE / TOTAL = PERCENT_USAGE.",VARCHAR,064d3764-ad73-4a41-b7d5-a968ab8217e0,20249567-43ee-43de-916c-fc7aa22042b3,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,UPDATE_DTTM,DataElement,,Update Date Time,TIMESTAMP,803ce668-9321-47b3-ba15-cb8ed1f46d63,20249567-43ee-43de-916c-fc7aa22042b3,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,SUSPECTED,DataElement,,"Suspected number of covid-19 related individuals answering the question.
Note that in general SUSPECTED + CONFIRMED = TOTAL_COVID19_RELATED.",VARCHAR,09f7ec0f-d9b6-4375-9583-aca79915a6cb,7514b0dd-db47-465f-8fc8-ea756e255c44,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,HOSP,DataElement,,Hospital Description,VARCHAR,7873d8fb-eb54-4cb2-9699-dcbccb95b87c,7514b0dd-db47-465f-8fc8-ea756e255c44,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Date when the data made available i.e. date of loading,DATE,7ffe8ec6-c3a1-42aa-907a-31694ebdb582,7514b0dd-db47-465f-8fc8-ea756e255c44,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,NON_COVID19,DataElement,,"Number of non covid-19 related individuals answering the question.
Note that in general TOTAL_COVID19_RELATED + NON_COVID19 = TOTAL.",VARCHAR,e29cd26f-faf4-4284-aebf-d04bcea1a85a,7514b0dd-db47-465f-8fc8-ea756e255c44,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,CONFIRMED,DataElement,,"Confirmed number of covid-19 related individuals answering the question.
Note that in general SUSPECTED + CONFIRMED = TOTAL_COVID19_RELATED.",VARCHAR,311330dc-dbf7-4b65-811d-f624e7209e41,7514b0dd-db47-465f-8fc8-ea756e255c44,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,TOTAL,DataElement,,"Total number of individuals answering the question.
Note that in general TOTAL_COVID19_RELATED + NON_COVID19 = TOTAL.",VARCHAR,0bf06575-559f-4778-8085-80d10e0c4890,7514b0dd-db47-465f-8fc8-ea756e255c44,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,CLOSED_DT,DataElement,,Closed Date,DATE,60086ff0-f9ec-4823-bbb7-ba749952d832,7514b0dd-db47-465f-8fc8-ea756e255c44,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,LHB,DataElement,,Local Health Board Description,VARCHAR,354c5911-6762-4862-a2b5-c00ea1b93795,7514b0dd-db47-465f-8fc8-ea756e255c44,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,UPDATE_DTTM,DataElement,,Update Date Time,TIMESTAMP,c07aba16-f9c2-4995-96f1-d436126f082a,7514b0dd-db47-465f-8fc8-ea756e255c44,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,QUESTION,DataElement,,"Question related to the activity of the given hospital. Each question can be answered by a number of individuals. E.g. ""Patients admitted"".",VARCHAR,f8d468f8-12f3-4afe-873d-6f0b23c544a6,7514b0dd-db47-465f-8fc8-ea756e255c44,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,LHB,DataElement,,Local Health Board Code,VARCHAR,f0e71360-99d7-4e88-8ee5-f6f5977f28fd,a35760f8-2a40-40fa-8ebd-941e26062bb4,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,SECTION,DataElement,,"Section the question relates to. E.g. ""Workforce"".",VARCHAR,4f53cbd5-61b0-4f0f-b61f-bbcd3605b322,a35760f8-2a40-40fa-8ebd-941e26062bb4,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,QUESTION,DataElement,,"Question related to the workforce of the given hospital. Each question can be answered by a number of workforce members. E.g. ""Critical Care Clinician Availability"".",VARCHAR,57b8534d-909e-4840-81f2-6d9a5fcc6349,a35760f8-2a40-40fa-8ebd-941e26062bb4,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,DOCTORS,DataElement,,Number of doctors answering the question.,VARCHAR,a1a80f9d-41b7-465e-b062-80cad1565077,a35760f8-2a40-40fa-8ebd-941e26062bb4,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,UPDATE_DTTM,DataElement,,Update Date Time,TIMESTAMP,61c8a537-e469-40d0-ab00-74432988b1fc,a35760f8-2a40-40fa-8ebd-941e26062bb4,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,NURSES,DataElement,,Number of nurses answering the question.,VARCHAR,05c2a74a-7b0a-452d-baf9-4fd2cdee8010,a35760f8-2a40-40fa-8ebd-941e26062bb4,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Date when the data made available i.e. date of loading,DATE,06c7f6c3-f5a7-42aa-aad6-4300cacdd55e,a35760f8-2a40-40fa-8ebd-941e26062bb4,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,HOSP,DataElement,,Hospital Code,VARCHAR,2768f64e-589e-4c2c-b62d-c703f606b5c7,a35760f8-2a40-40fa-8ebd-941e26062bb4,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,QUESTION,DataElement,,"Question related to the oxygen capacity and usage of the given hospital. Each question can be answered by a number. E.g. ""No. of devices at 10 l/pm"".",VARCHAR,9b255258-b2c1-47cc-849d-6101b5002bdb,0795c760-6b7e-4c0c-94c9-9b53d2b238d0,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,UPDATE_DTTM,DataElement,,Update Date Time,TIMESTAMP,0a1137c1-b362-4acd-b72c-8d4372fc3340,0795c760-6b7e-4c0c-94c9-9b53d2b238d0,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,LHB,DataElement,,Local Health Board Description,VARCHAR,a573c7bd-a163-4fdc-b3dd-7efe2487c729,0795c760-6b7e-4c0c-94c9-9b53d2b238d0,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,VALUE,DataElement,,Value answering the question.,VARCHAR,1353126e-455d-4001-bb1a-ccf8df273487,0795c760-6b7e-4c0c-94c9-9b53d2b238d0,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,HOSP,DataElement,,Hospital Description,VARCHAR,3794ba04-28f3-41f8-877d-1723fc9ac2a2,0795c760-6b7e-4c0c-94c9-9b53d2b238d0,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Date when the data made available i.e. date of loading,DATE,c0a6b968-e407-4b6c-9e4b-675ad88d7a70,0795c760-6b7e-4c0c-94c9-9b53d2b238d0,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,SECTION,DataElement,,"Section the question relates to. E.g. ""Oxygen Capacity and Use"".",VARCHAR,869d1554-9819-414a-9f12-e78739f0df01,0795c760-6b7e-4c0c-94c9-9b53d2b238d0,,c0da6801-6907-4c06-8fba-d21943c3a931,PrimitiveType
,RowID,DataElement,,Identifier of row in each file,int,82aceacc-0d71-465b-a087-a297d27e5bf4,b4790ef3-e01c-4d35-9e78-0431aa43acb2,,c1f947c3-4956-4e0b-93ef-23ce9abda000,PrimitiveType
,RecordedDate,DataElement,,Full date event was recorded,date,62e2de41-88cf-436f-bf9a-1bbfa16056e4,b4790ef3-e01c-4d35-9e78-0431aa43acb2,,c1f947c3-4956-4e0b-93ef-23ce9abda000,PrimitiveType
